postcode,price,bedrooms,year,month,house
2611,512000,3,2009,2,1.0
2905,395000,4,2009,2,1.0
2617,520000,4,2009,2,1.0
2906,545000,4,2009,2,1.0
2607,715000,4,2009,2,1.0
2913,335000,3,2009,2,1.0
2902,400000,3,2009,2,1.0
2914,468000,4,2009,2,1.0
2905,510000,4,2009,2,1.0
2905,100000,3,2009,2,1.0
2611,380000,3,2009,2,1.0
2906,385000,3,2009,2,1.0
2903,407000,3,2009,2,1.0
2615,410000,4,2009,2,1.0
2905,480000,4,2009,2,1.0
2906,535000,4,2009,2,1.0
2607,670000,4,2009,2,1.0
2906,347500,3,2009,2,1.0
2905,380000,3,2009,2,1.0
2902,400000,3,2009,2,1.0
2615,405000,4,2009,2,1.0
2905,408000,4,2009,2,1.0
2615,485000,4,2009,2,1.0
2905,362000,3,2009,2,1.0
2914,435000,4,2009,2,1.0
2913,450000,4,2009,2,1.0
2600,880000,4,2009,2,1.0
2602,456000,3,2009,2,1.0
2913,355000,3,2009,2,1.0
2902,426500,4,2009,2,1.0
2906,490000,4,2009,2,1.0
2605,602000,4,2009,2,1.0
2914,355000,3,2009,2,1.0
2611,380000,3,2009,2,1.0
2903,410000,4,2009,2,1.0
2902,449000,4,2009,2,1.0
2903,486000,4,2009,2,1.0
2611,490000,4,2009,2,1.0
2607,490000,3,2009,2,1.0
2905,560000,5,2009,2,1.0
2602,513000,4,2009,2,1.0
2602,522000,3,2009,2,1.0
2904,370000,3,2009,2,1.0
2904,405000,4,2009,2,1.0
2617,539000,5,2009,2,1.0
2617,560000,4,2009,2,1.0
2604,627500,3,2009,2,1.0
2617,405000,4,2009,2,1.0
2905,410000,3,2009,2,1.0
2912,671000,4,2009,2,1.0
2604,690000,4,2009,2,1.0
2905,362000,3,2009,2,1.0
2905,379950,3,2009,2,1.0
2905,391000,4,2009,2,1.0
2914,480000,4,2009,2,1.0
2607,495000,3,2009,2,1.0
2604,630000,4,2009,2,1.0
2905,360000,3,2009,2,1.0
2615,477000,4,2009,2,1.0
2602,750000,5,2009,2,1.0
2603,1580000,4,2009,2,1.0
2615,390000,3,2009,2,1.0
2617,401500,3,2009,2,1.0
2615,440000,5,2009,2,1.0
2912,490000,5,2009,2,1.0
2914,580000,4,2009,2,1.0
2905,720000,5,2009,2,1.0
2912,476000,4,2009,2,1.0
2617,400000,3,2009,2,1.0
2611,460000,4,2009,3,1.0
2617,485000,4,2009,3,1.0
2607,505000,4,2009,3,1.0
2602,780000,4,2009,3,1.0
2615,283000,3,2009,3,1.0
2615,325000,3,2009,3,1.0
2902,360000,3,2009,3,1.0
2906,389000,3,2009,3,1.0
2615,395000,3,2009,3,1.0
2604,805000,4,2009,3,1.0
2906,347500,3,2009,3,1.0
2615,390000,4,2009,3,1.0
2611,390000,3,2009,3,1.0
2614,423500,4,2009,3,1.0
2906,430000,4,2009,3,1.0
2615,465000,5,2009,3,1.0
2905,484500,3,2009,3,1.0
2615,399000,3,2009,3,1.0
2615,501500,4,2009,3,1.0
2611,550000,3,2009,3,1.0
2906,309950,3,2009,3,1.0
2913,351126,2,2009,3,1.0
2905,425000,5,2009,3,1.0
2905,435000,4,2009,3,1.0
2617,447500,3,2009,3,1.0
2902,468000,4,2009,3,1.0
2602,560000,3,2009,3,1.0
2906,560000,4,2009,3,1.0
2602,608000,4,2009,3,1.0
2602,615000,3,2009,3,1.0
2912,620000,4,2009,3,1.0
2902,417000,3,2009,3,1.0
2611,454000,3,2009,3,1.0
2611,398000,3,2009,3,1.0
2905,435000,4,2009,3,1.0
2607,455000,3,2009,3,1.0
2903,475000,4,2009,3,1.0
2602,475000,3,2009,3,1.0
2906,478000,4,2009,3,1.0
2904,490000,4,2009,3,1.0
2614,647000,4,2009,3,1.0
2602,675000,3,2009,3,1.0
2913,308000,2,2009,3,1.0
2906,365000,3,2009,3,1.0
2902,376000,3,2009,3,1.0
2611,398000,3,2009,3,1.0
2602,550000,3,2009,3,1.0
2603,759000,4,2009,3,1.0
2902,759000,4,2009,3,1.0
2906,359950,3,2009,3,1.0
2614,375000,4,2009,3,1.0
2906,380000,4,2009,3,1.0
2914,440000,3,2009,3,1.0
2902,445000,4,2009,3,1.0
2611,480000,3,2009,3,1.0
2614,517500,3,2009,3,1.0
2905,295000,3,2009,3,1.0
2906,335000,3,2009,3,1.0
2913,353000,3,2009,3,1.0
2902,453500,4,2009,3,1.0
2902,715000,4,2009,3,1.0
2913,858000,5,2009,3,1.0
2906,500000,5,2009,3,1.0
2906,392500,3,2009,3,1.0
2611,397500,3,2009,3,1.0
2611,690000,5,2009,3,1.0
2905,352000,3,2009,3,1.0
2615,390000,3,2009,3,1.0
2914,420000,3,2009,3,1.0
2615,437500,4,2009,3,1.0
2611,461000,4,2009,3,1.0
2906,511000,4,2009,3,1.0
2914,515000,4,2009,3,1.0
2605,580000,4,2009,3,1.0
2600,1015000,4,2009,3,1.0
2904,370000,3,2009,3,1.0
2905,400000,3,2009,3,1.0
2905,400100,3,2009,3,1.0
2615,475000,4,2009,3,1.0
2602,485000,3,2009,3,1.0
2611,645000,4,2009,3,1.0
2611,670000,4,2009,3,1.0
2906,370000,3,2009,3,1.0
2615,372000,4,2009,3,1.0
2905,374000,3,2009,3,1.0
2902,375000,3,2009,3,1.0
2905,393000,4,2009,3,1.0
2615,395000,3,2009,3,1.0
2905,395000,3,2009,3,1.0
2914,430000,3,2009,3,1.0
2902,430000,3,2009,3,1.0
2605,485000,3,2009,3,1.0
2617,370000,3,2009,3,1.0
2913,415000,3,2009,3,1.0
2617,470000,4,2009,3,1.0
2902,575000,5,2009,3,1.0
2607,595000,3,2009,3,1.0
2607,825000,5,2009,3,1.0
2615,438000,4,2009,3,1.0
2905,360000,3,2009,3,1.0
2902,409588,4,2009,3,1.0
2906,422000,4,2009,3,1.0
2906,423000,3,2009,3,1.0
2615,465000,4,2009,3,1.0
2611,550000,4,2009,3,1.0
2904,564500,4,2009,3,1.0
2611,595000,4,2009,3,1.0
2906,406000,4,2009,3,1.0
2617,429000,3,2009,3,1.0
2914,450000,4,2009,3,1.0
2906,472000,4,2009,3,1.0
2906,610000,4,2009,3,1.0
2913,665000,5,2009,3,1.0
2905,360000,3,2009,3,1.0
2905,395000,3,2009,3,1.0
2913,520000,4,2009,3,1.0
2611,593000,4,2009,3,1.0
2604,650000,3,2009,3,1.0
2912,713000,4,2009,3,1.0
2603,2600000,3,2009,3,1.0
2913,320000,3,2009,3,1.0
2905,350000,3,2009,3,1.0
2913,370000,3,2009,3,1.0
2617,353000,3,2009,3,1.0
2905,362000,3,2009,3,1.0
2607,480000,3,2009,3,1.0
2602,530000,3,2009,3,1.0
2607,590000,3,2009,3,1.0
2914,660000,4,2009,3,1.0
2617,461000,3,2009,3,1.0
2603,645000,3,2009,3,1.0
2614,690000,4,2009,3,1.0
2600,722000,4,2009,3,1.0
2602,1310000,4,2009,3,1.0
2904,356500,3,2009,3,1.0
2914,373500,3,2009,3,1.0
2905,450000,4,2009,3,1.0
2611,470000,3,2009,3,1.0
2903,480000,5,2009,3,1.0
2602,561000,3,2009,3,1.0
2602,565000,3,2009,3,1.0
2914,568500,4,2009,3,1.0
2615,435000,4,2009,3,1.0
2914,580000,4,2009,3,1.0
2600,610000,3,2009,3,1.0
2615,637000,5,2009,3,1.0
2602,800000,4,2009,3,1.0
2615,288000,3,2009,4,1.0
2620,370000,3,2009,4,1.0
2906,430000,4,2009,4,1.0
2914,439000,3,2009,4,1.0
2615,464000,4,2009,4,1.0
2602,585000,3,2009,4,1.0
2906,326000,3,2009,4,1.0
2903,423000,4,2009,4,1.0
2905,475000,4,2009,4,1.0
2614,800000,4,2009,4,1.0
2900,345000,3,2009,4,1.0
2912,470000,4,2009,4,1.0
2913,490000,4,2009,4,1.0
2611,550000,4,2009,4,1.0
2611,555000,4,2009,4,1.0
2607,812000,4,2009,4,1.0
2607,517000,3,2009,4,1.0
2913,360000,3,2009,4,1.0
2903,406500,3,2009,4,1.0
2611,422000,3,2009,4,1.0
2906,435000,3,2009,4,1.0
2902,455000,4,2009,4,1.0
2605,515000,3,2009,4,1.0
2914,522000,4,2009,4,1.0
2611,560000,4,2009,4,1.0
2612,1875000,5,2009,4,1.0
2913,375500,3,2009,4,1.0
2617,420000,3,2009,4,1.0
2903,440000,4,2009,4,1.0
2905,485000,4,2009,4,1.0
2905,490000,4,2009,4,1.0
2602,527000,3,2009,4,1.0
2905,550000,4,2009,4,1.0
2605,560000,4,2009,4,1.0
2913,690000,4,2009,4,1.0
2913,720000,5,2009,4,1.0
2913,941000,5,2009,4,1.0
2611,460000,4,2009,4,1.0
2906,495000,4,2009,4,1.0
2906,353500,3,2009,4,1.0
2905,365000,3,2009,4,1.0
2914,461500,4,2009,4,1.0
2606,470000,3,2009,4,1.0
2906,420000,3,2009,4,1.0
2611,441550,3,2009,4,1.0
2914,480000,4,2009,4,1.0
2914,500000,4,2009,4,1.0
2906,315000,2,2009,4,1.0
2906,345000,3,2009,4,1.0
2905,405000,4,2009,4,1.0
2614,428500,3,2009,4,1.0
2913,440000,3,2009,4,1.0
2614,510000,3,2009,4,1.0
2602,525000,3,2009,4,1.0
2615,531000,5,2009,4,1.0
2611,655000,3,2009,4,1.0
2603,2200000,4,2009,4,1.0
2617,425000,3,2009,4,1.0
2904,425000,3,2009,4,1.0
2904,435000,4,2009,4,1.0
2914,447500,3,2009,4,1.0
2605,522500,3,2009,4,1.0
2902,530000,4,2009,4,1.0
2905,358000,3,2009,4,1.0
2615,436000,3,2009,4,1.0
2905,470000,4,2009,4,1.0
2602,870000,4,2009,4,1.0
2617,575000,4,2009,4,1.0
2902,370000,3,2009,4,1.0
2905,380000,3,2009,4,1.0
2906,380000,3,2009,4,1.0
2611,460000,3,2009,4,1.0
2903,477000,3,2009,4,1.0
2906,480000,4,2009,4,1.0
2602,565000,3,2009,4,1.0
2902,680000,4,2009,4,1.0
2603,785000,4,2009,4,1.0
2614,355000,3,2009,4,1.0
2905,400000,3,2009,4,1.0
2905,410000,3,2009,4,1.0
2902,500000,4,2009,4,1.0
2905,415000,3,2009,4,1.0
2912,630000,4,2009,4,1.0
2603,840000,3,2009,4,1.0
2615,335000,3,2009,4,1.0
2615,412000,3,2009,4,1.0
2902,467500,4,2009,4,1.0
2913,336000,2,2009,4,1.0
2905,365000,3,2009,4,1.0
2905,387500,3,2009,4,1.0
2905,405000,3,2009,4,1.0
2617,410000,4,2009,4,1.0
2617,421999,4,2009,4,1.0
2611,463000,4,2009,4,1.0
2905,472000,4,2009,4,1.0
2611,479000,3,2009,4,1.0
2914,538000,4,2009,4,1.0
2605,685000,4,2009,4,1.0
2906,300000,3,2009,4,1.0
2906,355000,3,2009,4,1.0
2617,555000,4,2009,4,1.0
2611,391000,3,2009,4,1.0
2905,407000,4,2009,4,1.0
2904,542000,4,2009,4,1.0
2617,370000,3,2009,5,1.0
2905,415000,3,2009,5,1.0
2905,427000,4,2009,5,1.0
2615,490000,5,2009,5,1.0
2913,565000,4,2009,5,1.0
2615,605000,4,2009,5,1.0
2906,340000,3,2009,5,1.0
2902,360000,3,2009,5,1.0
2902,375000,3,2009,5,1.0
2904,499950,4,2009,5,1.0
2905,551000,5,2009,5,1.0
2617,627000,5,2009,5,1.0
2906,368500,3,2009,5,1.0
2903,390000,3,2009,5,1.0
2902,445000,2,2009,5,1.0
2904,460000,4,2009,5,1.0
2903,522500,4,2009,5,1.0
2605,710000,4,2009,5,1.0
2607,490000,3,2009,5,1.0
2906,520000,4,2009,5,1.0
2914,525000,4,2009,5,1.0
2602,620000,4,2009,5,1.0
2905,320000,3,2009,5,1.0
2902,375000,3,2009,5,1.0
2617,402227,3,2009,5,1.0
2617,412000,3,2009,5,1.0
2903,485000,4,2009,5,1.0
2615,395000,3,2009,5,1.0
2913,450000,4,2009,5,1.0
2906,485000,4,2009,5,1.0
2604,615000,3,2009,5,1.0
2600,675000,3,2009,5,1.0
2905,720000,5,2009,5,1.0
2612,1050000,4,2009,5,1.0
2913,401000,3,2009,5,1.0
2906,315000,3,2009,5,1.0
2902,325000,3,2009,5,1.0
2611,375000,3,2009,5,1.0
2614,390500,3,2009,5,1.0
2611,495000,3,2009,5,1.0
2615,458000,4,2009,5,1.0
2607,477500,3,2009,5,1.0
2906,387000,3,2009,5,1.0
2906,410000,3,2009,5,1.0
2614,805000,4,2009,5,1.0
2906,450000,4,2009,5,1.0
2906,350000,2,2009,5,1.0
2903,389000,3,2009,5,1.0
2905,401000,3,2009,5,1.0
2904,410000,3,2009,5,1.0
2902,432500,3,2009,5,1.0
2604,461000,2,2009,5,1.0
2904,485000,4,2009,5,1.0
2906,520000,4,2009,5,1.0
2904,560000,4,2009,5,1.0
2600,1000000,4,2009,5,1.0
2605,540000,3,2009,5,1.0
2905,352500,3,2009,5,1.0
2906,384000,3,2009,5,1.0
2602,535000,3,2009,5,1.0
2617,367000,3,2009,5,1.0
2615,390000,4,2009,5,1.0
2615,415000,4,2009,5,1.0
2914,436000,3,2009,5,1.0
2906,515000,4,2009,5,1.0
2614,820000,4,2009,5,1.0
2905,367000,3,2009,5,1.0
2615,373000,3,2009,5,1.0
2611,495000,3,2009,5,1.0
2605,583500,3,2009,5,1.0
2607,785000,5,2009,5,1.0
2603,888000,4,2009,5,1.0
2902,365000,3,2009,5,1.0
2615,390000,3,2009,5,1.0
2615,430000,3,2009,5,1.0
2617,439000,3,2009,5,1.0
2611,387500,3,2009,5,1.0
2603,440000,2,2009,5,1.0
2904,510000,4,2009,5,1.0
2602,527500,2,2009,5,1.0
2615,553000,5,2009,5,1.0
2913,357000,3,2009,5,1.0
2615,363000,4,2009,5,1.0
2604,511000,3,2009,5,1.0
2615,522000,4,2009,5,1.0
2903,390000,3,2009,5,1.0
2611,435000,3,2009,5,1.0
2900,465000,4,2009,5,1.0
2904,465000,4,2009,5,1.0
2604,516000,3,2009,5,1.0
2604,530000,4,2009,5,1.0
2611,570000,4,2009,5,1.0
2903,577000,5,2009,5,1.0
2902,455000,3,2009,5,1.0
2913,530000,4,2009,5,1.0
2611,550000,4,2009,5,1.0
2904,410000,3,2009,5,1.0
2913,420000,3,2009,5,1.0
2903,431000,4,2009,5,1.0
2906,435000,4,2009,5,1.0
2914,459000,4,2009,5,1.0
2906,485000,4,2009,5,1.0
2904,495000,4,2009,5,1.0
2905,500000,4,2009,5,1.0
2914,640000,4,2009,5,1.0
2903,390000,3,2009,5,1.0
2615,399950,3,2009,5,1.0
2615,418000,4,2009,5,1.0
2905,430000,4,2009,5,1.0
2611,451000,3,2009,5,1.0
2615,487000,4,2009,5,1.0
2617,500000,4,2009,5,1.0
2604,795000,5,2009,5,1.0
2617,459000,3,2009,5,1.0
2902,420000,3,2009,6,1.0
2903,460000,3,2009,6,1.0
2617,530000,4,2009,6,1.0
2902,675000,4,2009,6,1.0
2906,578000,4,2009,6,1.0
2615,375000,3,2009,6,1.0
2906,440000,3,2009,6,1.0
2611,540000,3,2009,6,1.0
2617,419000,3,2009,6,1.0
2611,430000,3,2009,6,1.0
2906,448000,4,2009,6,1.0
2615,457750,4,2009,6,1.0
2906,500000,3,2009,6,1.0
2906,357000,3,2009,6,1.0
2905,390000,3,2009,6,1.0
2611,450000,3,2009,6,1.0
2602,550000,3,2009,6,1.0
2906,565000,4,2009,6,1.0
2614,770000,4,2009,6,1.0
2905,445000,4,2009,6,1.0
2611,588000,4,2009,6,1.0
2614,605000,3,2009,6,1.0
2617,378000,3,2009,6,1.0
2905,399000,3,2009,6,1.0
2602,465000,3,2009,6,1.0
2906,391000,3,2009,6,1.0
2905,470000,4,2009,6,1.0
2602,520000,2,2009,6,1.0
2612,837500,3,2009,6,1.0
2602,850000,3,2009,6,1.0
2617,405000,3,2009,6,1.0
2602,425100,3,2009,6,1.0
2905,480000,4,2009,6,1.0
2905,507250,4,2009,6,1.0
2604,580000,4,2009,6,1.0
2914,580000,4,2009,6,1.0
2913,715000,4,2009,6,1.0
2615,383000,3,2009,6,1.0
2905,410000,3,2009,6,1.0
2904,415000,3,2009,6,1.0
2906,416000,3,2009,6,1.0
2617,480000,3,2009,6,1.0
2905,610000,5,2009,6,1.0
2914,435000,4,2009,6,1.0
2615,485000,4,2009,6,1.0
2611,540000,4,2009,6,1.0
2906,373000,3,2009,6,1.0
2614,435000,3,2009,6,1.0
2900,477500,4,2009,6,1.0
2602,526000,3,2009,6,1.0
2905,640000,5,2009,6,1.0
2906,400500,3,2009,6,1.0
2914,403000,3,2009,6,1.0
2614,440000,3,2009,6,1.0
2902,440000,4,2009,6,1.0
2905,465000,4,2009,6,1.0
2914,890000,4,2009,6,1.0
2913,620000,4,2009,6,1.0
2906,329400,3,2009,6,1.0
2905,417500,4,2009,6,1.0
2913,420000,3,2009,6,1.0
2904,428000,3,2009,6,1.0
2615,472000,4,2009,6,1.0
2913,532000,4,2009,6,1.0
2906,556000,4,2009,6,1.0
2906,585000,4,2009,6,1.0
2604,620000,3,2009,6,1.0
2904,711000,4,2009,6,1.0
2617,415100,3,2009,6,1.0
2906,445000,3,2009,6,1.0
2602,525000,3,2009,6,1.0
2905,430000,3,2009,6,1.0
2615,460000,4,2009,6,1.0
2906,500000,4,2009,6,1.0
2602,520000,3,2009,6,1.0
2905,535000,4,2009,6,1.0
2605,732000,3,2009,6,1.0
2905,375500,2,2009,6,1.0
2906,439000,4,2009,6,1.0
2903,380000,3,2009,6,1.0
2905,425000,3,2009,6,1.0
2617,452500,3,2009,6,1.0
2912,535000,4,2009,6,1.0
2611,555000,4,2009,6,1.0
2602,570000,3,2009,6,1.0
2902,405000,3,2009,6,1.0
2906,619000,4,2009,6,1.0
2605,780000,4,2009,6,1.0
2906,354000,3,2009,6,1.0
2906,412500,3,2009,6,1.0
2902,415000,3,2009,6,1.0
2905,450000,3,2009,6,1.0
2611,582500,4,2009,6,1.0
2607,895500,5,2009,6,1.0
2602,524000,2,2009,7,1.0
2607,760000,4,2009,7,1.0
2600,760000,3,2009,7,1.0
2905,332500,2,2009,7,1.0
2607,385000,3,2009,7,1.0
2913,362000,3,2009,7,1.0
2902,378000,3,2009,7,1.0
2603,507500,2,2009,7,1.0
2906,520000,3,2009,7,1.0
2605,585000,3,2009,7,1.0
2914,745000,5,2009,7,1.0
2617,455000,3,2009,7,1.0
2904,540000,4,2009,7,1.0
2904,590000,4,2009,7,1.0
2612,875000,4,2009,7,1.0
2606,1280000,4,2009,7,1.0
2602,492000,3,2009,7,1.0
2617,555000,4,2009,7,1.0
2904,450000,4,2009,7,1.0
2906,379000,3,2009,7,1.0
2615,380000,3,2009,7,1.0
2906,439000,3,2009,7,1.0
2607,595000,4,2009,7,1.0
2913,667500,4,2009,7,1.0
2612,930000,3,2009,7,1.0
2615,335000,3,2009,7,1.0
2615,383000,3,2009,7,1.0
2913,480000,4,2009,7,1.0
2905,354000,3,2009,7,1.0
2611,460000,4,2009,7,1.0
2602,485000,3,2009,7,1.0
2905,495000,5,2009,7,1.0
2615,425500,4,2009,7,1.0
2615,417000,3,2009,7,1.0
2615,432000,4,2009,7,1.0
2600,1110000,4,2009,7,1.0
2906,339000,3,2009,7,1.0
2606,465000,3,2009,7,1.0
2904,640000,4,2009,7,1.0
2602,663000,4,2009,7,1.0
2906,387500,3,2009,7,1.0
2604,395000,2,2009,7,1.0
2615,460000,3,2009,7,1.0
2617,506000,3,2009,7,1.0
2615,475000,4,2009,7,1.0
2602,696000,4,2009,7,1.0
2913,451000,3,2009,7,1.0
2905,335000,3,2009,7,1.0
2902,384000,3,2009,7,1.0
2904,397000,3,2009,7,1.0
2906,410500,3,2009,7,1.0
2903,430450,4,2009,7,1.0
2905,440000,4,2009,7,1.0
2615,479000,4,2009,7,1.0
2902,492500,4,2009,7,1.0
2913,420000,3,2009,7,1.0
2905,439000,3,2009,7,1.0
2602,730000,4,2009,7,1.0
2914,450000,4,2009,7,1.0
2914,462500,4,2009,7,1.0
2615,480000,4,2009,7,1.0
2605,581000,3,2009,7,1.0
2905,416000,3,2009,7,1.0
2617,430000,3,2009,7,1.0
2905,390000,3,2009,7,1.0
2615,412000,3,2009,7,1.0
2914,865000,4,2009,7,1.0
2614,575000,4,2009,7,1.0
2906,495000,5,2009,7,1.0
2602,518500,3,2009,7,1.0
2607,576000,3,2009,7,1.0
2617,625000,4,2009,7,1.0
2902,395000,3,2009,7,1.0
2615,423002,4,2009,7,1.0
2912,478000,4,2009,7,1.0
2905,542000,4,2009,7,1.0
2602,1200000,5,2009,7,1.0
2615,495000,4,2009,7,1.0
2913,339000,3,2009,7,1.0
2904,375000,2,2009,7,1.0
2913,392000,3,2009,7,1.0
2906,406000,3,2009,7,1.0
2905,414000,4,2009,7,1.0
2905,430500,3,2009,7,1.0
2900,437500,4,2009,7,1.0
2602,625000,3,2009,7,1.0
2603,745000,4,2009,7,1.0
2617,488000,3,2009,8,1.0
2905,400000,3,2009,8,1.0
2602,485000,3,2009,8,1.0
2904,500000,4,2009,8,1.0
2914,520000,4,2009,8,1.0
2905,565000,5,2009,8,1.0
2913,402000,3,2009,8,1.0
2902,469000,4,2009,8,1.0
2617,470000,4,2009,8,1.0
2615,482500,4,2009,8,1.0
2611,750000,4,2009,8,1.0
2615,365000,2,2009,8,1.0
2913,385000,3,2009,8,1.0
2615,395000,3,2009,8,1.0
2614,409000,3,2009,8,1.0
2615,409000,3,2009,8,1.0
2615,420000,3,2009,8,1.0
2615,402500,3,2009,8,1.0
2906,365000,3,2009,8,1.0
2902,410500,4,2009,8,1.0
2615,413500,3,2009,8,1.0
2615,416500,3,2009,8,1.0
2615,451000,4,2009,8,1.0
2914,586000,4,2009,8,1.0
2614,605500,4,2009,8,1.0
2611,440100,3,2009,8,1.0
2617,800000,5,2009,8,1.0
2906,362000,3,2009,8,1.0
2905,365000,3,2009,8,1.0
2913,392000,3,2009,8,1.0
2611,490000,3,2009,8,1.0
2615,500000,4,2009,8,1.0
2904,578000,4,2009,8,1.0
2615,429000,4,2009,8,1.0
2906,450000,4,2009,8,1.0
2905,359000,3,2009,8,1.0
2604,600000,4,2009,8,1.0
2906,387100,3,2009,8,1.0
2904,405000,3,2009,8,1.0
2913,585000,4,2009,8,1.0
2906,355000,3,2009,8,1.0
2617,413000,3,2009,8,1.0
2902,415000,3,2009,8,1.0
2615,420000,4,2009,8,1.0
2903,441000,3,2009,8,1.0
2615,459950,4,2009,8,1.0
2914,518000,4,2009,8,1.0
2602,542500,3,2009,8,1.0
2614,767000,4,2009,8,1.0
2615,360000,3,2009,8,1.0
2904,400000,3,2009,8,1.0
2604,1620000,4,2009,8,1.0
2906,315000,2,2009,8,1.0
2903,420000,3,2009,8,1.0
2602,465000,3,2009,8,1.0
2602,506000,3,2009,8,1.0
2617,515000,4,2009,8,1.0
2602,555000,4,2009,8,1.0
2602,615000,3,2009,8,1.0
2604,642500,3,2009,8,1.0
2906,379000,3,2009,8,1.0
2904,398000,3,2009,8,1.0
2913,444000,3,2009,8,1.0
2904,499000,4,2009,8,1.0
2913,562000,4,2009,8,1.0
2914,511000,4,2009,8,1.0
2611,701000,4,2009,8,1.0
2602,780100,2,2009,8,1.0
2905,600000,4,2009,8,1.0
2611,695000,4,2009,8,1.0
2913,380000,3,2009,8,1.0
2906,387000,3,2009,8,1.0
2615,405000,3,2009,8,1.0
2905,420000,3,2009,8,1.0
2902,422500,4,2009,8,1.0
2905,500000,4,2009,8,1.0
2906,730000,4,2009,8,1.0
2906,436000,3,2009,8,1.0
2602,675000,4,2009,8,1.0
2611,430000,3,2009,8,1.0
2611,490000,4,2009,8,1.0
2611,520000,3,2009,8,1.0
2914,532000,4,2009,8,1.0
2615,475000,4,2009,8,1.0
2615,542600,4,2009,8,1.0
2905,570000,5,2009,8,1.0
2906,382500,3,2009,8,1.0
2602,644000,3,2009,8,1.0
2905,383000,3,2009,8,1.0
2914,490000,4,2009,8,1.0
2914,600000,4,2009,8,1.0
2611,425000,3,2009,9,1.0
2605,500000,2,2009,9,1.0
2615,360000,3,2009,9,1.0
2903,416500,3,2009,9,1.0
2905,479000,4,2009,9,1.0
2615,481000,4,2009,9,1.0
2607,530000,3,2009,9,1.0
2614,845000,4,2009,9,1.0
2617,498000,4,2009,9,1.0
2600,810000,2,2009,9,1.0
2905,404000,3,2009,9,1.0
2906,410000,3,2009,9,1.0
2606,455000,3,2009,9,1.0
2607,670000,4,2009,9,1.0
2904,437000,3,2009,9,1.0
2602,470500,3,2009,9,1.0
2900,490000,4,2009,9,1.0
2913,546000,5,2009,9,1.0
2906,680000,4,2009,9,1.0
2912,535000,4,2009,9,1.0
2906,390000,3,2009,9,1.0
2914,470000,4,2009,9,1.0
2913,895000,5,2009,9,1.0
2902,405000,3,2009,9,1.0
2615,465000,4,2009,9,1.0
2617,495000,4,2009,9,1.0
2914,390000,3,2009,9,1.0
2905,456000,3,2009,9,1.0
2614,880000,5,2009,9,1.0
2615,502723,4,2009,9,1.0
2615,428000,3,2009,9,1.0
2903,486500,4,2009,9,1.0
2904,620000,4,2009,9,1.0
2602,737500,3,2009,9,1.0
2914,810000,4,2009,9,1.0
2906,324000,3,2009,9,1.0
2905,437500,3,2009,9,1.0
2902,660000,4,2009,9,1.0
2912,385000,3,2009,9,1.0
2615,398000,3,2009,9,1.0
2914,478500,3,2009,9,1.0
2615,332000,3,2009,9,1.0
2914,410000,3,2009,9,1.0
2611,530000,3,2009,9,1.0
2614,602000,3,2009,9,1.0
2905,450000,3,2009,9,1.0
2615,465000,4,2009,9,1.0
2615,470000,4,2009,9,1.0
2607,519950,3,2009,9,1.0
2615,447950,4,2009,9,1.0
2611,522000,4,2009,9,1.0
2900,576100,4,2009,9,1.0
2615,645000,3,2009,9,1.0
2617,395000,3,2009,9,1.0
2617,446000,3,2009,9,1.0
2615,539000,4,2009,9,1.0
2607,555000,3,2009,9,1.0
2611,575000,4,2009,9,1.0
2602,632000,3,2009,9,1.0
2914,685000,4,2009,9,1.0
2905,345580,4,2009,9,1.0
2904,422000,3,2009,9,1.0
2905,441000,4,2009,9,1.0
2903,447500,3,2009,9,1.0
2611,482000,4,2009,9,1.0
2604,650000,3,2009,9,1.0
2905,399000,3,2009,9,1.0
2615,445100,4,2009,9,1.0
2617,450000,5,2009,9,1.0
2914,500000,4,2009,9,1.0
2607,612500,4,2009,9,1.0
2600,900000,3,2009,9,1.0
2913,410000,3,2009,9,1.0
2903,425000,4,2009,9,1.0
2913,580000,4,2009,9,1.0
2615,377500,3,2009,9,1.0
2611,954900,4,2009,9,1.0
2902,355000,3,2009,9,1.0
2906,360000,3,2009,9,1.0
2905,388000,3,2009,9,1.0
2905,390000,3,2009,9,1.0
2611,435000,4,2009,9,1.0
2614,476000,3,2009,9,1.0
2603,1080000,5,2009,9,1.0
2617,429000,3,2009,9,1.0
2602,650000,3,2009,9,1.0
2602,656000,4,2009,9,1.0
2904,419000,3,2009,9,1.0
2617,437500,3,2009,9,1.0
2905,525000,5,2009,9,1.0
2906,530000,4,2009,9,1.0
2906,596000,4,2009,9,1.0
2606,722000,5,2009,9,1.0
2904,338000,3,2009,9,1.0
2615,355000,3,2009,9,1.0
2905,380000,3,2009,9,1.0
2615,380000,3,2009,9,1.0
2615,417500,3,2009,9,1.0
2914,530000,4,2009,9,1.0
2611,535000,4,2009,9,1.0
2906,338000,3,2009,9,1.0
2615,350000,3,2009,9,1.0
2615,356500,3,2009,9,1.0
2905,418000,3,2009,9,1.0
2906,420000,3,2009,9,1.0
2905,425000,4,2009,9,1.0
2905,428000,3,2009,9,1.0
2906,430200,3,2009,9,1.0
2607,460000,4,2009,9,1.0
2603,1562500,5,2009,9,1.0
2905,375000,3,2009,10,1.0
2903,415000,3,2009,10,1.0
2906,425000,3,2009,10,1.0
2900,436000,3,2009,10,1.0
2914,540000,4,2009,10,1.0
